reviewId,content,score,translated_text,clean_text
617704ad-209d-4ce4-88cc-7e21f2e189ed,Baik,5,Good,good
7cd957ae-e8f8-4286-bb9e-501738024b5a,Cepat & Praktis,5,Fast & Practical,fast practical
bc6780c8-325d-4468-9f30-2843bd7cb5a4,"Saran mending langsung k'kantor BPJS nya,mba Mayang baik bnget jelasin nya dan mudah di pahami",5,"It's better to go directly to the BPJS office, Ms. Mayang is really good at explaining things and it's easy to understand.",better go directly bpjs office m mayang really good explaining thing easy understand
d81949d9-fef2-456a-aa53-34fa2dc91277,Bagus ya,4,"That's good, yeah",thats good yeah
5dc7c78c-b721-4605-bd3e-ad593c50b435,Mobile jkn ð,5,Mobile not ð,mobile
9bec380b-f586-4a89-9bed-2238e0dbe4a7,oke,5,limit,limit
7431567e-0c5e-4bb9-8641-15588814856b,terbaik,5,the best,best
b45ae3bf-f8f0-4458-992c-54adfc33ea01,perbaiki lagi aplikasi lbih seting bug,1,Fix the application again by setting bugs,fix application setting bug
166d754e-a86a-41f3-8057-a5c3d6570484,aplikasi gak jelas...susah banget kalau mau login.,1,The application is not clear...it's really difficult to log in.,application clearits really difficult log
65f5f87a-eaca-4b2e-a9b2-38b5d2761c6b,"Ini apa2an BPJS Kesehatan seanaknya aja ngambil uang nasabah di bank (auto debit) tanpa persetujuan nasabah. Mafia bangat kalo seperti ini, kalian kan ada program rehap pembayaran bertahap, kenapa langsung di ambil dari bank nasabah, 1,6jt itu ga sedikit untuk orang seperti saya.. dan kalian ga tau kan itu uang untuk saya pergunakan untuk keperluan apa ???Zolim bangat Tidak ikhlas saya. Selama ikut BPJS belum pernah saya pergunakan Manfaatnya,",1,"What's wrong with BPJS Health just taking customers' money from the bank (auto debit) without the customer's consent. It's really mafia if it's like this, you guys have a gradual payment recovery program, why do you take it directly from the customer's bank, 1.6 million is not a small amount for someone like me... and you don't know what money I'm using for what purpose? While joining BPJS, I have never used the benefits.",whats wrong bpjs health taking customer money bank auto debit without customer consent really mafia like guy gradual payment recovery program take directly customer bank million small amount someone like dont know money im using purpose joining bpjs never used benefit
65283e8d-29c1-473b-a777-bf851bd86f0e,Kenapa ya udah berapa kali dari waktu itu ngisi no hp kenapa ga muncul trs no verifikasi nya?,2,"How many times have you filled in your cellphone number since then, why doesn't the verification number appear?",many time filled cellphone number since doesnt verification number appear
2501c454-3906-47d9-926b-2233feb350d5,Susah banget ya minta kode otp dari aplikasi ini.,1,It's really difficult to ask for an OTP code from this application.,really difficult ask otp code application
9175c2d8-5d76-4017-9568-bece4db9c3a1,Sangat cepat menangani masalah,5,Very quick to deal with problems,quick deal problem
c9f5a085-fb53-4149-966c-87f9d0259304,Tolong dong dari pihak jkn untuk pendaftaran yg baru perpanjang rujukan kan ngga bisa online dan harus daftar manual sedangkan pendaftaraan manual baru bisa dilayani setelah yg daftar online beres yg jadi masalah nya sehari kepoli dibatas 30 pasien nah gmn nasib pasien yg manual klo setiap datang ngga pernah kebagian kuota karna prioritas yg online? Klo bikin aturan yg adil dong dan tidak semua org mampu beli smartphone,5,"Please, from the side, for new registrations, you can't renew your referrals online and have to register manually, whereas manual registrations can only be served after those who have registered online have completed the problem. The problem is that the policy is limited to 30 patients a day, so what happens to manual patients if every time they come, they never get a quota because of the online priority? If you make fair rules, not everyone can afford a smartphone",please side new registration cant renew referral online register manually whereas manual registration served registered online completed problem problem policy limited patient day happens manual patient every time come never get quota online priority make fair rule everyone afford smartphone
6bded406-66b9-4893-931c-cbaf213be3e4,"kenapa 1 akun cuma bisa untuk 1 peserta,ga bisa 1 keluarga muncul semua??????",1,"why can 1 account only be for 1 participant, can't all 1 family appear??????",account participant cant family appear
158dd643-e19d-471d-a58a-a8998961a078,"Verifikasi no hp syulit. Daftar syulit, hadeeh",1,"Verifying cellphone numbers is difficult. Difficult list, haeeh",verifying cellphone number difficult difficult list haeeh
3e94972d-da37-4dc9-9242-0004af375513,good,5,good,good
ca6a7313-560d-48f9-b73f-373f1300b797,Sangat mudah penggunaanya,5,Very easy to use,easy use
3074c69a-f875-4607-9457-e2d129cad38b,"Aplikasi Najis! aplikasi pemerintah kenapa harus ribet banyak banget verifikasi masa iya orang sakit mikirin punya pulsa apa engga. Kenapa semuanya dibikin ribet kalo takut penyalahgunaan data? data kita udah di salahgunakan dari Kominfo, lu mau apa? Cuma nambah""in tingkat tingkat ketidakpercayaan masyarakat doang gara"" aplikasi serba ribet.",1,"Unclean Application! Why does the government application have to be so complicated with so much verification? When people are sick, they are thinking about whether they have credit or not. Why is everything complicated if you are afraid of data misuse? Our data has been misused by Kominfo, what do you want? It only increases the level of public distrust because the application is so complicated.",unclean application government application complicated much verification people sick thinking whether credit everything complicated afraid data misuse data misused kominfo want increase level public distrust application complicated
dbb254a2-7af4-4a46-83ed-5b05f5a86114,Mau daftar ajah susah. Berkali-kali nunggu sms kodenya ngga datang2. Bagaimana ngurusnya kalau datang langsung?,1,"It's difficult to register. I waited several times for the SMS code, but it didn't come. How do you manage it if you come in person?",difficult register waited several time sm code didnt come manage come person
46d80efd-8a1d-4e7e-b6f2-ae2661177a6a,Apk nya baik dan bagus,5,The apk is good and nice,apk good nice
f03ce348-3379-47ad-8674-d6fef06692b3,lumayan untuk yg ngerti,4,good enough for those who understand,good enough understand
99a5c1bf-6226-40f1-bf0a-9384f8baaeec,"Susah untuk pendaftaran akun peserta terbaru code verifikasi telfon tidak di kirim""",1,"""It's difficult to register for the latest participant account. The telephone verification code was not sent.""",difficult register latest participant account telephone verification code sent
081e5e39-a18e-44fa-af24-fb92c9acc338,"Terima kasih, bisa mempermudah",4,"Thank you, that makes things easier",thank make thing easier
530cdaec-b9a5-4ee9-9918-5e3eb31b1e22,Sangat membantu,5,Very helpful,helpful
2b3eda60-764e-4e00-8db5-c54946b052c6,Itu frista nya di sempurnain dulu...,1,That's the first thing to perfect first...,thats first thing perfect first
2bc2c0da-96ad-451b-973a-657ba41572dd,ok,5,ok,ok
6eb27196-1212-471f-ac99-00eef51e7257,manaa ni kode SMS nyaa GK ada kekirimm untuk verifikasi,1,where is the SMS code nyaa GK there kekirimm for verification,sm code nyaa gk kekirimm verification
b012ad15-d04c-43df-affa-d33134bf7e70,Kenapa bagian kirim otp ke nomer ga masuk masuk ya? A,1,Why doesn't the send OTP to number section come through? A,doesnt send otp number section come
4f7eb998-1a8d-4f95-84fe-20b71933abd0,Alhamdulillah dapat membantu kelancaran.,5,Alhamdulillah can help smooth.,alhamdulillah help smooth
904b5c29-3dcd-4b59-b046-973a0b2c411b,Terimakasih,5,Thank You,thank
ea09ec0b-0941-42ef-9cdb-a323fe40be6f,Verifikasi gagal terus,1,Verification keeps failing,verification keep failing
81a1607a-200a-4e6c-9c3c-64008bf03c4a,KODE OTP KENAPA LAMBAT BANGET DI KIRIM NYA?,1,WHY IS THE OTP CODE SO SLOW TO SEND?,otp code slow send
60540f32-06c6-4790-94b1-b6d2052f8749,"ok....tidak perlu repot repot lagi pergi ke kliniknya..sangat membantu,.tapi tetep saja gk sesuai no antrian di kliniknya ððð...cepetan siapa yg datang",5,"ok....no need to bother going to the clinic...very helpful,.but it still doesn't match the queue number at the clinic ððð...hurry up who's coming",okno need bother going clinicvery helpfulbut still doesnt match queue number clinic hurry who coming
a28fa11a-70d1-461e-9d6b-c526ea0e65c8,APKIKASI SAMPAH,1,GARBAGE APPLICATION,garbage application
514fb099-495c-4b2b-b5f9-01c383798768,Cepat,5,Fast,fast
f5388c00-e2ea-45ee-bd60-fae748f5db83,Bagus,5,Good,good
13935042-9a6b-42a1-aae1-195c4697c785,"Di suruh masukkan kode otp lewat SMS. Tapi no otp ga juga d kirim"". Eh ternyata kita harus ada pulsa dulu. Ga jelas bgt sumpah. Udh paling bner tuh otp kirim ke email aja cukup. Segala pake no berbayar. duh ribet",1,"You were asked to enter the OTP code via SMS. But the OTP number wasn't sent either."" Eh, it turns out we have to have credit first. It's not very clear, I swear. At best, just sending the OTP to email is enough. Everything uses a paid number. Ouch, it's complicated.",asked enter otp code via sm otp number wasnt sent either eh turn credit first clear swear best sending otp email enough everything us paid number ouch complicated
8540f6fa-cb48-4659-a782-768527f52595,Aplikasi kok susah banget sih daftarnya juga susah merenivikasinya aplikasi,3,How come it's so difficult to register applications and it's also difficult to renovate applications,come difficult register application also difficult renovate application
9ce07b4b-0c23-4dbc-a44a-40bac2a03878,terima kasih,5,Thank You,thank
057b3435-c20d-400c-9259-52e912a12bdf,"mau daftar susah banget dapet kode otpnya. udah isi pulsa tetep aja kode otp tidak terkirim. padahal pulsa udah berkurang tapi otp tetap tidak dikirim dan sampai sekarang masih belum berhasil daftarnya. berhubung banyaknya keluahan tentang susahnya dapat kode otp, tolong diperbaiki lagi sistemnya mobile jkn. tolong untuk saat ini kasih solusi dulu buat masalah ini",1,"If you want to register, it's really hard to get the OTP code. I've topped up my credit but the OTP code hasn't been sent. Even though the credit has decreased, the OTP is still not sent and until now the registration has not been successful. Due to the many complaints about how difficult it is to get the OTP code, please improve the mobile system again, please. Please provide a solution for this problem for now",want register really hard get otp code ive topped credit otp code hasnt sent even though credit decreased otp still sent registration successful due many complaint difficult get otp code please improve mobile system please please provide solution problem
75667835-bd72-4a35-80d1-41a4dddf86cf,tidak bisa dibuat daftar akun. Gagal terul selama verifikasi wajah.,1,Cannot register an account. Failed to occur during face verification.,register account failed occur face verification
9df04a80-0f9a-44a7-86ae-dbe7430c41a8,"apl nya download gak bisaÂ² smpek sebel,, dah waktunya mepet mau daftar online tp apl gak bisa di download",1,"I can't download the app, I'm really annoyed, it's time to register online but the app can't be downloaded",cant download app im really annoyed time register online app cant downloaded
6934d9e6-f856-4875-a7c4-d64a9aa90c47,"Apaan di suruh verifikasi wajah tapi gagal terus. Perbaikin dong bug nya,",1,"What's wrong with being asked to verify your face but it keeps failing? Please fix the bug, please.",whats wrong asked verify face keep failing please fix bug please
27bdb290-b90d-4720-bd43-30ca3169c532,"aplikasi mempercepat, mempermudah layanan masyarakat di bidang kesehatan",5,The application speeds up and simplifies public services in the health sector,application speed simplifies public service health sector
43494eab-e7cd-4cce-8ec4-d086b803acf8,Agak ribet klo daftar ke RS pertama kali register dl kependaftaran padahal sudah lewat jkn.bntr2 mnta di perbaharui aplikasi.,3,It's a bit complicated if you register at the hospital the first time you register for registration even though it's already past JKN. bntr2 ask to update the application.,bit complicated register hospital first time register registration even though already past jkn bntr ask update application
aadb6ceb-111c-4912-8b50-560830ed0f75,lebih mudah tanpa harus antri,5,easier without having to queue,easier without queue
969bd2c4-1905-48e7-bc86-1f252155096b,Otp nya kemana jnck,1,Where's the OTP? Jnck,wheres otp jnck
badef409-66e7-4a23-bb2f-9fb934c36c17,"Aplikasi ribet , masyarakat dipersulit apa lg hrs ngisi pulsa baru kode otp muncul ,parah negara ini",2,"The application is complicated, it's difficult for people to top up their credit before the OTP code appears, this country is really bad",application complicated difficult people top credit otp code appears country really bad
ffa327da-7c09-43a7-ba55-3ebc7626aba9,hp tidak kontabel dgn aplikasi ini,5,The cellphone is not compatible with this application,cellphone compatible application
4f6772f2-8622-4546-85f2-d3b6aaaed0f6,mantap,5,solid,solid
e9fd45fe-fbe6-455a-97cf-58a78dddf35c,"tolong di perbaikin cara pendaftaran mobile jkn, verifikasi wajah selalu gagal dan kode otp pun lama masuk atau bahkan ada yang gak masuk.saran kembali ke lama hanya memakai nik saja untuk pendaftaran mobile jkn nya,ini sama aja masih mempersulit,kasian yang gaftek dan lansia.",2,"Please improve the mobile registration method, face verification always fails and the OTP code takes a long time to enter or some don't even enter. The suggestion is to go back to the old one of just using a NIK for mobile registration, otherwise, this is still making things difficult, poor technology and the elderly.",please improve mobile registration method face verification always fails otp code take long time enter dont even enter suggestion go back old one using nik mobile registration otherwise still making thing difficult poor technology elderly
211251c2-1f35-44a1-b600-69a4e71b213b,Sangat membantu,5,Very helpful,helpful
75075c88-b4f7-4e61-8826-e44ff42df87c,"dulu dah pernah daftar tapi pas masuk malah d info kalau akunnya tdk terdaftar, tapi pas masukin no hp malah ga bisa krn katanya dah terdaftar... no hp cm 1 gmn dah ini urusannya? punya aplikasi kok ribet banget",1,"I've registered before, but when I entered it, I was told that the account wasn't registered, but when I entered my cellphone number, it didn't work because it said it was registered... cellphone number cm 1, what's the deal with this? It's really complicated to have an application",ive registered entered told account wasnt registered entered cellphone number didnt work said registered cellphone number cm whats deal really complicated application
00d56f7d-5af6-4254-b636-3e63ea4b0270,Nungguin kode otp sampai 1 tahun juga belum ada masuk.,1,Waiting for the OTP code for up to 1 year has not yet been received.,waiting otp code year yet received
51c5540b-c677-4f3c-bd2b-de6c85c91e97,"Setiap mau daftar ke poli tidak bisa, alasan nya poli nya tidak tersedia.. Tolong perbaiki lagi dong",1,"Every time I want to register for a polyclinic, I can't, the reason is that the polyclinic is not available... Please fix it again, please",every time want register polyclinic cant reason polyclinic available please fix please
f05c9d0d-01fa-4eb2-b12d-9d4c7b5166e3,Jkn saya GK bisa di buka alesan nya udah lebih dri 3 kali login gimana sih JKN ini aneh,1,"If I can't open it, the reason is that I've logged in more than 3 times, how is this JKN strange?",cant open reason ive logged time jkn strange
b81bea09-c6ab-4e06-9b1d-c189593d5462,penanganan cepat baik,5,good fast handling,good fast handling
a6992b09-c9f8-4108-9e30-27d5058fa5f6,nik benar pasword benar kok ga bisa login ga jelas,4,"Nik is correct, password is correct, how come I can't log in, it's not clear",nik correct password correct come cant log clear
c44893a6-5589-4eac-abd7-9f22ffc156e0,Mau daftar susah lama bgt nungguin nya jngn bilang karena alasan jaringan atau nomer salah ya coba tolong perbaiki istri saya mau berobat lagi hamil lohhh,5,"I want to register, it's really hard to wait for a long time, don't say it's because the network or the number is wrong, try it, please fix it. My wife wants treatment and she's pregnant.",want register really hard wait long time dont say network number wrong try please fix wife want treatment shes pregnant
cce06ae4-958d-4040-abb3-9b9283292fa1,Aplikasi kenapa sering bgt tidak bisa lakukan booking ya terlalu sering gangguan,2,Why is the application often unable to make bookings? It has too many glitches,application often unable make booking many glitch
f9de7acc-5bfd-49c5-8c04-95e52e3a419e,Oke,5,Too much,much
89d07d3d-524a-4728-a206-bf366051ce81,Baik,5,Good,good
ba1c0c4a-dd9f-442b-885a-6be050ea1913,Otp no hp ga pernah bisa masuk..diperbaikin lg,1,OTP cellphone number can never be entered..fixed again,otp cellphone number never enteredfixed
3b3988b7-f348-42eb-9f46-942dcad16779,"Mau berobat dibuat susah, pendaftaran susah nya minta ampun, kode verifikasi sudah masuk ke sms, tapi di aplikasi keterangan selalu gagal mengirim SMS otp, padahal kode otp sudah masuk.",1,"Wanting to seek treatment is made difficult, registration is difficult, I'm sorry, the verification code has been entered into the SMS, but in the information application it always fails to send the OTP SMS, even though the OTP code has been entered.",wanting seek treatment made difficult registration difficult im sorry verification code entered sm information application always fails send otp sm even though otp code entered
f1456678-f87c-478e-a059-70cdff32ec67,Oke,5,Too much,much
311f9be9-4703-4721-95e9-ec46292657a0,"verifikasi wajah ko eror terus min, aplikasi force close terus, gimana dong padahal butuh buat pendaftaran",1,"Face verification keeps giving errors, bro, the application keeps forcing close, what do you do even though you need to register",face verification keep giving error bro application keep forcing close even though need register
a8e562a2-6558-4ca1-9786-f9dd20233a0b,"Apa2an ini apk jd jelek begini , malahga bisa di buka apk Apk JELEK !",1,"What's wrong with this apk being so bad, you can't even open the apk. The apk is BAD!",whats wrong apk bad cant even open apk apk bad
8023d1b8-e10f-4014-a974-0d60dd57208d,"Kalo emang kirim kode otp via sms berbayar kenapa kagak kirim kode otp lewat WhatsApp saja dah, minimal tambahin lah opsi pengiriman kode otpnya via WhatsApp",1,"If you really send the OTP code via paid SMS, why don't you just send the OTP code via WhatsApp? At least add the option of sending the OTP code via WhatsApp.",really send otp code via paid sm dont send otp code via whatsapp least add option sending otp code via whatsapp
53bcae1e-7f4c-4036-bbfd-f9dd3ce6f52c,Sangat membantu,5,Very helpful,helpful
e6814851-9cb8-4576-9330-349163e57023,"ok,,,KL ada ibu jari 10 aku kasih",5,"OK, KL has 10 thumbs, I'll give it",ok kl thumb ill give
fe89a980-d95e-4e59-989d-90cc154cbc9f,Untuk registrasi sangat sulit padahal nomer email sudah benar bahkan sudah daftar email baru tapi kode otp ttp saja ga muncul,1,Registration is very difficult even though the email number is correct and I have even registered a new email but the OTP code still doesn't appear,registration difficult even though email number correct even registered new email otp code still doesnt appear
cd4f1089-e4cf-4284-9b9c-3989d094d80b,Aplikasi ini sanggat membantu,5,This application is very helpful,application helpful
9609f292-d03c-4d6c-b8e0-2626a92d1ea7,Scan wajah gagal terus,1,Face scan keeps failing,face scan keep failing
4b092c28-d9c8-4165-9936-20cdff344599,Cepat sekali proses nya,5,The process is very fast,process fast
5b596e2b-76d1-4f68-8681-3b4253fea1f1,sangatt membantu dan bermanfaat.,5,very helpful and useful.,helpful useful
52af35dd-4991-4558-87e3-7536942c70c7,mudah.. cepat..gampang,5,easy..fast..easy,easyfasteasy
47494d62-0a68-4bf8-adb2-71c6a23046c6,aplikasi sampah,1,trash app,trash app
9c0e4aef-cac0-4c8e-ac96-e11e340259d1,sangat memuaskan,5,very satisfactory,satisfactory
03c9b442-e826-42b4-8377-0eac36d86f1a,kenapa nggak bisa login lagi? padahal sudah di update.,3,why can't I log in anymore? even though it has been updated.,cant log anymore even though updated
2aa2f3f7-96f3-47b7-a9f5-0e94ef9c8aa6,Sudah mulai bagus sistem bpjs,4,The BPJS system is starting to get better,bpjs system starting get better
b75ab7eb-7d28-4dd6-ae8f-22d9e99dc324,verifikasi wajah sangat sulit,1,Face verification is very difficult,face verification difficult
7e290490-c644-4634-b7b5-87436d6d9559,"Bagaimana cara mau verifikasi, gak ada keterangan atau petunjuk selanjutnya lagi, udah lah lemot banget tolong dong kasih solusi yang bener",1,"How do I want to verify, there is no further information or instructions, it's already really slow, please give me the correct solution",want verify information instruction already really slow please give correct solution
2a6a6e1e-eb6f-4004-aff7-93420fd2e420,"pembayaran tiap bulan lancar, waktunya mau di pake daftar antrian online faskes ga bisa , keterangannya bad request f1 , coba tnya ke call center ga ada jawaban pasti, malah di suruh dtng aja ke klinik tnpa daftar .. mau d layanin jam berapa tanpa no antrian ..",1,"monthly payments are smooth, when I want to use the online queue list for health facilities, it doesn't work, the statement says bad request F1, try asking the call center, there's no definite answer, instead I'm told to just come to the clinic without registering... what time do you want to be served without a queue number...",monthly payment smooth want use online queue list health facility doesnt work statement say bad request f try asking call center there definite answer instead im told come clinic without registering time want served without queue number
f4c73d17-1a14-4880-a3bf-27c79dcf6084,jika kalian ditawarin untuk membuat BPJS jangan mau. karena kalian bakal bayar seumur hidup dan tidak bisa dinonaktifkan...tagihannya akan meningkat sampai berpuluh puluh juta jika kita tidak sanggup membayarnya.,1,"If you are offered to make BPJS, don't take it. because you will pay for life and cannot be deactivated... the bill will increase to tens of millions if we cannot pay it.",offered make bpjs dont take pay life deactivated bill increase ten million pay
dd26694c-b016-46c4-9a7d-e29ce7334ff7,"aplikasi ga guna, saya daftar di hp Vivo y12s 2021 yang baru beli, malah dapat peringatan aplikasi tidak bisa berjalan di perangkat yang di root, padahal ini hp baru dari conter,",1,"the application doesn't work, I registered it on the Vivo y12s 2021 cellphone that I just bought, instead I got a warning that the application can't run on a rooted device, even though this is a new cellphone from the counter,",application doesnt work registered vivo y cellphone bought instead got warning application cant run rooted device even though new cellphone counter
a2b22b40-8f33-4b53-9754-d2f8e80ed734,dilayani dengan sepenuh hati,3,served wholeheartedly,served wholeheartedly
f2f5263c-7da4-45a1-96b3-1f3e375c21b1,Gak bisa login loh maksudnya apa sih nyusahin rakyat aja aplikasi ini!!!,1,"I can't log in, what does this mean by making this application a nuisance to the people!!!",cant log mean making application nuisance people
c344da64-7532-432f-9581-982554b9b1f0,"untuk seumuran saya aplikasi di hp sebenarnya agak menyusahkan, tapi ya butuh kebiasaan biar paham dan lancar",5,"For my age, using cellphone applications is actually a bit troublesome, but it takes habit to understand and run smoothly",age using cellphone application actually bit troublesome take habit understand run smoothly
6e89a475-3e16-4f45-ac01-42dfac403a55,Sangat membatu bantu,5,Very helpful,helpful
644c611c-1547-499e-a477-4d7010d9bf39,Aplikasi tidak fungsi sudah daftar 3 orang di kk yg muncul cuma 1 terus .. yg lain nya di kemanain.?,1,The application doesn't work. I've registered 3 people on my family but only 1 shows up...where are the others?,application doesnt work ive registered people family show upwhere others
0fc4e11a-bb63-4696-8d46-f07446e8bbe8,"Waktu buka notifnya update, tp ketika proses instal sllu gagal dan perintahnya update lagi, adakah solusi?",5,"When I open the notification it says update, but when the installation process fails and the command asks to update again, is there a solution?",open notification say update installation process fails command asks update solution
b4742341-7786-4fd1-8562-c79d2e76bd50,"apk jelek ribet bngett kode Verifikasi lambat d masukkan salah lagi, ini serius g ada penanganan dari pihak pemerintah? katanya mau mempermudah malah makin mempersulit",1,"The bad apk is really complicated, the verification code is slow to be entered again, is this serious, isn't there any handling from the government? He said he wanted to make it easier but instead made it more difficult",bad apk really complicated verification code slow entered serious isnt handling government said wanted make easier instead made difficult
16fd6610-4fb2-4240-9ada-d74776af5e20,Aplikasinya lancarr terusss,5,The application continues to run smoothly,application continues run smoothly
31aebcfe-8ec9-4517-9ec4-b48d2562b02f,mantap,5,solid,solid
99096d9b-e890-418d-b109-a2be33abe823,Kenapa gak bisa login,4,Why can't I log in?,cant log
6ce46ccf-cef4-45ee-bd0f-afdaae155f5a,Sangat membantu Saat keluarga saya lagi ga baik baik saja ððð,5,Very helpful when my family is not feeling well ððð,helpful family feeling well
d9cbd103-92f5-4622-9b95-9f3dc7b811e5,"Ini knp ya jkn ga bs dibuka, hrs login lg, udh login capchany ga muncul, mohon perbaikn dong, mksh",1,"This is why it can't be opened, you have to log in again, when you log in the capchany doesn't appear, please fix it, thanks",cant opened log log capchany doesnt appear please fix thanks
dc3a565e-15b4-42f3-8a7d-d6995d17ad1a,Õá©ááá©T á°á´á°á·á©áTá Õá´Ká©áªI ááTáK á°á©ÕYá©áá©Ká©T á°IÕKIá,5,Õá©ááá©T á°á´á°á·á©áTá Õá´Ká©áªI ááTáK á°á©ÕYá©áá©Ká©T á°IÕKIá,ki tk ykt iki
2aa1a9d3-aaed-4b77-ab03-e6955a570661,Jika tidak dapat kode OTP melalui sms padahal sudah dicoba berulang kali harus bagaimana ?,4,"If you can't get the OTP code via SMS even though you have tried several times, what should you do?",cant get otp code via sm even though tried several time
1167fc43-572d-4a46-9b48-f401db695016,Bagus sekali,5,Very good,good
5a523c3b-68dd-436f-a9bb-f02d46f53990,Tolong di buatkan pengaturan ubah tanggal bulan dan tahun lahir,5,"Please make arrangements to change the date, month and year of birth",please make arrangement change date month year birth
f5d7b206-2857-404b-bcec-9b88988cf081,saya tidak bisa verifikasi nomor hp,1,I can't verify my cellphone number,cant verify cellphone number
a0f70dd1-322e-4ec9-b533-c2b1fe96f7b0,"aplikasi cacat padahal pasword udh bener, eh giliran mau ke menu lupa password ngaco juga, kirim OTP lewat SMS ngaco lewat email ktanya blm terdaftar padahal di inbox ada jejak dulu 2023 daftar pake email ini, makanya jgn di korupsi Mulu, kebanyakan aplikasi pemerintah selalu begini, kenapa saya di lahirkan jadi WNI ya Allah ððð­",5,"the application is disabled even though the password is correct, it's my turn to go to the forgot password menu, it's stupid, send an OTP via SMS, it's stupid via email, it's not registered even though there's a trace in the inbox, first register using this email in 2023, so don't be corrupted, Mulu, most government applications are always like this, why was I born an Indonesian citizen, oh Allah ððð",application disabled even though password correct turn go forgot password menu stupid send otp via sm stupid via email registered even though there trace inbox first register using email dont corrupted mulu government application always like born indonesian citizen oh allah
1a0559ef-769a-426a-af51-3d9a769c3a0c,Dipersulit banget mau daftar pdhl nomor nya udah di cantumin tapi selalu gagal tiap mau ngeregistrasi selalu gagal gabisa,1,"It's really difficult to register even though the number has been listed but it always fails. Every time I want to register, it always fails and I can't.",really difficult register even though number listed always fails every time want register always fails cant
263e058f-5a59-4be6-a0a4-6e1284175d96,Reaksi cepat,4,Fast reaction,fast reaction
6c502255-9f02-4963-bdb5-ea3f339ecdfe,ok ..,5,ok ..,ok
f502dea5-a1bf-4a02-8f5c-45687c4adb7d,Oke mudah,5,"OK, easy",ok easy
8c1fa57f-1834-4690-9d79-a7a1314e19d5,"Sering log out sendiri, gak bisa daftar berobat gagal terus ,",2,"I often log out myself, I can't register for treatment and it keeps failing,",often log cant register treatment keep failing
5e280300-fe25-458d-adac-1c8b2a468218,Oke,5,Too much,much
d7f5546c-e521-418e-a6fc-eb3e73595566,ok,5,ok,ok
d899187b-42d0-4e2e-b93c-f82a1b614df9,"Tolong dong aplikasi diprbaruhi,kasihan mereka yg hnya punya anroid 6.. Tidak bisa install jkn",4,"Please update the application, pity those who only have Android 6... Can't install it please",please update application pity android cant install please
ab0968b5-0def-4a9c-819a-f5d39282ba39,"cepat, praktis, dan akurat",5,"fast, practical and accurate",fast practical accurate
a9e31af8-2483-417f-9980-3ea412d20b5c,oke,5,limit,limit
0377ad35-52d0-4ed7-97b4-85e8108b8fdc,Baru aja di update belum 2 Minggu malah disuruh update lagi. Apaan si,3,"It's only been updated for less than 2 weeks, but instead I was told to update again. What the hell?",updated less week instead told update hell
8d0ecbbf-1ba6-4399-8426-c0ad48daafaf,aplikasi gatel,1,itchy application,itchy application
f45c9b15-42dc-4795-8d8e-10ee5a4979ed,Good,5,Good,good
952c1781-9040-46be-985f-670b46b8e8de,lancar,5,fluent,fluent
a5725eba-c608-498f-9d41-ea69161cf439,apk bobrok gangguan trus perbaikin coba,1,"The apk is broken and has problems, then try fixing it",apk broken problem try fixing
1983aaa5-ff35-4136-b67d-de5c5499d958,"Awal"" pake apk ini sangat membantu bgt sih,tapi semenjak update pakek verifikasi wajah malah jadi ribet karna gagal terus,alhasil pas waktu control jadi daftar manual.",2,"Initially using this apk was really helpful, but since updating using face verification it has become complicated because it keeps failing, as a result when it's time to check it becomes a manual register.",initially using apk really helpful since updating using face verification become complicated keep failing result time check becomes manual register
c71b7cf8-2a23-4bee-9026-37a1b92a1044,tolong yang tau kode otp masuk tapi tidak bisa d ketik,2,Anyone who knows the OTP code can enter but can't type it,anyone know otp code enter cant type
8da47105-9f9f-450c-8c5a-0d1540ce820a,Tooopppp,5,Tooopppp,tooopppp
39bfa665-f547-4d78-a4e1-c6a30c17295c,"Aplikasi BUMN tapi kirim otp kode SMS lama banget,begini kalau negara kebanyakan korupsi",2,"BUMN application but sending OTP SMS code takes a really long time, this is what happens when a country is mostly corrupt",bumn application sending otp sm code take really long time happens country mostly corrupt
b3fef74a-cfb1-4453-9851-2270c9247432,aplikasi sangat membantu,5,the application is very helpful,application helpful
6d10de83-9acd-4181-b8f9-722aaac87fc8,"Aplikasi nya sangat membantu,jadi menghemat waktu tanpa harus ribet antri ke kantor cabang ð",5,"The application is very helpful, so it saves time without having to bother queuing at the branch office ð",application helpful save time without bother queuing branch office
b058cfe3-27a4-4673-b7b7-6059fc4f8b3e,"aneh banget dari tadi malam buka apk nya layar putih doang, udah di uninstall terus di install lagi tetap gaada perubahan",1,"It's really strange since last night when I opened the APK it just had a white screen, I uninstalled it and then installed it again, still nothing changed.",really strange since last night opened apk white screen uninstalled installed still nothing changed
9efe05f0-1048-4d0f-9d50-e544515e08d6,"verifikasi wajah gagal, aplikasi lag/patah-patah, keluar aplikasi dengan sendirinya.",1,"Failed face verification, application lags/fails, application exits by itself.",failed face verification application lagsfails application exit
874f9b34-b870-45a5-8837-9c9491b968c6,terimakasih sudah membantu,5,thank you for helping,thank helping
e15076b0-0313-4cba-8a12-83092ea315b9,Alhamdulillah mantap sekali jangan susah lagi untuk urus2 di aplikasi ...,5,"Alhamdulillah it's very stable, it's no longer difficult to manage in the application...",alhamdulillah stable longer difficult manage application
