reviewId,content,score
df13bf2b-ffa5-4019-bbde-767e12970443,"Sangat buruk,saya sudah download berulang ulang, daftar aja gak bisa katanya nomer pernah digunakan padahal saya pertama kali download,dan nomer saya juga baru beli,Sampek saya beli kartu baru ternyata sama nomer sudah digunakan pengguna lain,nyobak pakek nomer istri saya sama juga,belom lagi pas verifikasi wajah selalu gagal,ntah la apk nya yang buruk apa emang saya yang kurang paham menggunakan nya",1
29b9b0b2-b71a-48dd-982e-7b2d67165d03,Gni apk pemerintah? Mau daftar susah amat gni amat jd golongan menengah kebawah...apa² dibikin susah,1
3eae4ce9-49da-41bf-acdf-6de74f81ce5c,mantappp,5
33183566-a98c-42d7-b327-069dfd2a08c6,"Notifikasi RUJUKAN YG SUDAH DIBATALKAN TIDAK TERUPDATE jadi mau daftar ulang di lain hari lagi gk bisa, harus ke bagian informasi BPJS dl baru tau nama kita masuk ke antrian /tidak....ribet kan Tolong lah di perbaiki lg sistemnya JKN ini, sangat membantu sebenarnya tapi ya gitu....mengecewakan jg",3
bf2cb047-72cd-4c22-87cf-c8cde0dbb423,"Saat registrasi, waktu yang diperlukan untuk dapat OTP sampai dengan 300 detik (5 menit). Itu pun ga sampai-sampai kode OTPnya. Niat ga sih bikin aplikasinya?",1
12489509-547d-4d74-8635-60dffe4c3b06,Keren,5
98790536-a00b-4d0d-a7cf-0ad89b1f4918,"log out sendiri, ketika login bermasalah mulu",1
0a546605-297b-42a1-bdbe-3b1efbae7547,Ini Verifikasi pendaftaran kaga bisa mulu! Payah banget apk nya,5
fe72b055-16e2-42ac-a4cb-569262dd436a,Memudahkan berobat pake bpjs dimanapun dan kapanpun,5
03518772-3f70-42a4-a1b6-09e11bcb6bfb,Nanti dinilai lagi,4
7e5489d3-f906-48cd-8ff1-8a655dd7ec21,"Nomor hp tidak terverifikasi , susah",2
b360a5f3-7d8b-467c-9e3c-c7afd4fca518,ngeleg,5
44d14d2e-0d46-405a-bd19-3ddb289ebe3a,aplikasi ngantuk sama kyk pemerintahnya,2
cea1320a-1a5e-418b-be81-9114507c2d15,responya sangat cepat😍😍😍😍😍trimakasih mobil JKN,5
70336bef-27d6-4155-8659-51584e62c313,"Sinyal sangat bagus, no tlfn sudah benar. Tapi kenapa tidak ke kirim² kode nyaaaaaaaàaaaaaaaaa Sudah 20x saya ngulang ini Bukan nya makin simpel malah makin ribetttttttt",1
38119317-f82a-41f0-8c75-335a7b821a80,Aplikasi bagus,5
97ccf423-c2df-476e-976f-ef7ea305df25,"Untuk kesekian kalinya saya mengalami kendala keluar sendiri dari akun, dan kalau masuk pasti katanya gabisa kendala sinyal padahal sinyal saya bagus. Tolong dong yang ngurus apps nya segera diperbaiki masak sekarang malah tambah gaenak gini",1
dd84097c-f797-493b-9eea-8d08b1eb1904,"Mau DAFTAR aja SUSAH nya minta ampun, mau verif wajah aja parah susaaaaaah.. Gak membantu😡",1
e4262ae0-4b28-4d5d-97fc-733bb6cda1a8,"padahal ga ada perubahan faskes 1, tapi saat mau rubah tunggu 3 bulan",1
9a443cc9-7fb6-48a9-a3e9-25a5994308b0,bagus,5
87554b33-6ea8-43f6-90cb-72ff75ff5933,9oopo,4
9fdb0688-6df0-4d31-9eb3-7d24ae2b44fd,Ok,5
713104d3-4a13-4d4c-9005-ed05b82a4da6,Lemot...sering hilang jaringan jkn mobile orang mau berobat aplikasi gak bisa di akses.,1
51116180-71f9-4161-bc13-3256bd98590e,Apk mobile jkn sangat membantu saya dalm proses bpjs kesehatan,5
ed7f34cd-669a-46e3-b6d7-bb3d09f04e0f,Apakah tidak berbahaya di UPDATE 4.11.2 ternyata Mengumpulkan Informasi tentang Semua Aplikasi yg terpasang di Perangkat Anda..!!! Apakah tidak Berbahaya itu???!!!,1
2014a023-e677-46a0-a96e-08d5ed027264,Aplikasi ga danta giliran di butuhin malah ga bisa masuk,3
b6c87aae-ecc0-44d4-868e-f1f2a88486d4,Sangat bagus sekali aplikasi ini,5
51dfd2e7-5d8c-4d36-a930-3ec289f75ac0,Ok,5
7138b21b-be49-480c-9231-21e0089f9de4,cukup membantu dalam pelayanan kesehatan,5
075d8e95-4153-4c2b-b3fa-60f5f40739c2,Mudah mudahan pelayanannya semakin baik,4
ab6ce442-096d-4cec-b98a-748708248149,"aplikasi pemerintah ko gni si, saya udh daftar pake nik saya tpi pas login mlh ada tulisan nik/pasword salah pdhl udh bner, trs saya nyoba daftarin pake nik ibu saya juga sma aja pas mau login nik/pasword salah, mau lupa pasword gabisa lgi ada gangguan, mau daftar ulang pake nik tadi mlh ada tulisan nik anda telah terdaftar tp login pake nik itu gbisa ktanya nik/pasword salah, pdhl nik sma pasword udh bndr soalnya paswod tgl lahir sndri jdi g mngkin lupa/typo soalnya sandi nya pilih yg keliatan.",1
00173ac4-8a61-421a-80fa-b4348c5e8340,knp aplikasi jkn nya loding terus gak bisa daftr,4
fbc0fa4a-adbc-4660-bacf-be81cbbc9b5f,"Kok aplikasi nya susah sekali mau login ,gak bisa2 login ,padahal kalo berobat harus lewat JKN pndaftaran nya ,rujukan juga hrus pake jkn ,gimana mau minta plyanan kalo login aja gak bisa",1
c983c02d-b9f3-4063-a662-4f02b9888843,"aplikasi kirim kode otp setahun,hapus aja",1
d555ca80-f336-4601-821b-81e604e0f8c0,OTP ngulang Sejam masih ngga kekirim s h i +,1
90e232c4-14aa-4b4a-973d-12c22a68db10,Good,5
75fb3946-6027-4c06-8149-84cc9d06cab3,mn otp ny dh??? jlk amt,1
0148a8df-ec6f-4a76-9685-52dec9a6feb3,pindab faskes alhamdulillah yah lancar :),4
5ca86048-1323-477f-a643-04340fad7230,Good pisan,5
fdcad3e0-287a-4107-bd15-b9f5c06cc175,Aplikasinya sangat membantu saya mendapatkan sakit kepala karena susah untuk login. Tidak dapat sms verifikasi sama sekali padahal sinyal on terus. Aplikasi sampah,1
213982f9-5635-4001-a9d6-66f94d32d7a1,Top,5
6fe9595b-198e-4ead-bd72-ebcf0f52c475,Goooood,5
3436db3a-803f-4b42-b16f-b1b4bf34f7c7,"Setelah coba berkali-kali: 1. Verivikasi wajah gagal 2. Verifikasi otp nomor hp tidak masuk, gagal Kesimpulan: kok ui nya keren tapi sistem nya ga jalan. Ga berguna, gak bisa digunakan. Dev apps nya pada ngapain... 🙏",1
a4e88e32-4e11-470f-807a-3b349e32a7b2,Mata saya udah jd panda begadang tiap malem nunggu jam.00.00 tp ga masuk² 😭😭😭😭 loding muncul offline dari 3hari yg lalu aku coba ada aja kendalanya.. help me masaa schedule dimundurin terus kasian mamah saya yg mau berobat kontrol.,1
7c8e64fb-2ba8-4aa3-94b7-0adb6abe36c0,kenapa tidak ada opsi pilihat poli,1
457939d7-80d5-4139-a962-12cb1e453d81,"otp seringkali tidak muncul, verif wajah pun tidak bisa terus",1
e3c23fc1-caf4-4f77-beb9-08ea80a31954,"maaf sya kasih bintang 4 saja karena pengiriman kode otp via sms dikenakan biaya kepada user/penerima sebesar 715 rupiah. harusnya ada info dengan jelas kalau dikenakan biaya, biar user jga mempersiapkannya. kalau nggak ada info ya user bingung knpa kode otp nya tidak masuk.. dan kenapa juga harus berbayar?",4
10003423-cb52-4ad4-a04a-947c9d73412e,verifikasi waja diulang ulang gagal terusss,1
40e7bed4-d4f7-4c6e-b38a-181ed0657156,gagal log in terus padahal udah bener nik dan password nya,1
e996d4e6-0566-4e9e-a9d6-030f2c73bc51,Pengiriman Kode verifikasi sangat lambat,2
83a2375e-8981-42dc-8bac-ab2e6bf33242,"Ga bisa verifikasi wajah, tolong di benerin",1
ec73f0b7-6391-44ba-b5d2-ee076261d098,Banyak aturan dimana bpjs gak bisa dipakai. Paham!,1
b3b815f9-7da1-4050-bb9a-dfb0c317b824,Nice,5
1c7029ac-54cd-4e55-920d-1242816ba515,"Punya aku gak bisa masuk ,ada notivikasi update versi ..gitu ..dulu tidak sekaranv iya ..bikin ribet ...",1
c3611142-71a9-415d-b188-eea6a4681cb4,Goood,5
1ed76dfc-bfde-4ff8-899e-a7c90622bee2,Untuk online d BPJS kota batam sangat buruk Sangat sangat buruk.... Hal nya... Verifikasi muka selalu gagal,1
ee162e5f-2c98-49c8-91c2-8d458bd8bf72,tiap mau login pasti suruh update terus. gjls polll. padahal baru update 2 minggu yg lalu. ini semua keluhan g prnah dibaca apa?!!!!,1
1c3e8bae-3ecd-4875-b3a1-442f4d1e3392,sangat terbantu,5
c735f1ae-4cd4-4863-89d5-0595f3fbbe66,sangat membantu,5
06d6cc33-21be-4401-907d-746ef7bb7ef6,Masih aktif ga ya Aplikasi ini?,2
a939f540-32ef-426b-b9ba-7b214092dd04,sedang di pelajari,5
c0f15372-5e3b-4c79-bf32-05ed0eedbfd8,downn banget server e,1
0987d836-d1ed-432b-bd5d-3f3cbbb738d2,Keren,5
eeb5938e-7be1-4049-bd6b-f4d5a85f0c4e,Untuk verifikasi dg d cobar puluhan kli tetep gak bisa. Hhhfff,1
7e285bbd-bc3f-48f2-b5ec-5506ee65458c,Siiip,5
fc9ab568-576e-4a72-8371-e83d9f5d36e7,ok,5
931a40da-b393-4576-922c-1d845771df17,terimakasih sudah membantu,5
2b31db39-d46a-42f8-8ca1-4dc54ecc92d7,Mempersulit.,1
45b7e5f1-ce40-47ee-9d30-f350308654fc,"Lamaaaaaaaaaaa banget nungguin OTP melalui SMS..,udah 3 kali dalam swhari tetap nggk ada kode OTP yang dikirim ,,nggk niat bikin APK ya udah hapus ..ribet amat",1
683279b2-da12-4c4e-a57a-629420d75e6c,"Bersifat asuransi. Harusnya makin mudah ini malah makin sulit, masa pindah faskes verifikasi nya gagal mulu disuruh selfi sambil senyum tengok kanan kiri kedap kedip dituruti tetap saja gagal lagi gagal lagi",1
772f2477-5eea-4cfb-9583-ed0bd75a9bbd,"Aplikasi yang ribetnya minta ampun! Gampang logout sendiri, giliran mau login malah dipersulit. padahal Nik, password sama captcha udah bener. Aplikasi ini sebenernya untuk mempermudah pasien apa malah mempersulitnya??? Sudah stres mikirin penyakit ditambah makin stres karena apk nya. Please saya yang masih muda aja emosi banget pake apk ini karena saking ribetnya dan gampang error' gimana yang lansia??? Tolong diperbaiki dan dipermudah lagi sistem apk nya. Buat se simple mungkin!!!",1
617704ad-209d-4ce4-88cc-7e21f2e189ed,Baik,5
7cd957ae-e8f8-4286-bb9e-501738024b5a,Cepat & Praktis,5
bc6780c8-325d-4468-9f30-2843bd7cb5a4,"Saran mending langsung k'kantor BPJS nya,mba Mayang baik bnget jelasin nya dan mudah di pahami",5
d81949d9-fef2-456a-aa53-34fa2dc91277,Bagus ya,4
5dc7c78c-b721-4605-bd3e-ad593c50b435,Mobile jkn 👍,5
9bec380b-f586-4a89-9bed-2238e0dbe4a7,oke,5
7431567e-0c5e-4bb9-8641-15588814856b,terbaik,5
b45ae3bf-f8f0-4458-992c-54adfc33ea01,perbaiki lagi aplikasi lbih seting bug,1
166d754e-a86a-41f3-8057-a5c3d6570484,aplikasi gak jelas...susah banget kalau mau login.,1
65f5f87a-eaca-4b2e-a9b2-38b5d2761c6b,"Ini apa2an BPJS Kesehatan seanaknya aja ngambil uang nasabah di bank (auto debit) tanpa persetujuan nasabah. Mafia bangat kalo seperti ini, kalian kan ada program rehap pembayaran bertahap, kenapa langsung di ambil dari bank nasabah, 1,6jt itu ga sedikit untuk orang seperti saya.. dan kalian ga tau kan itu uang untuk saya pergunakan untuk keperluan apa ???Zolim bangat Tidak ikhlas saya. Selama ikut BPJS belum pernah saya pergunakan Manfaatnya,",1
65283e8d-29c1-473b-a777-bf851bd86f0e,Kenapa ya udah berapa kali dari waktu itu ngisi no hp kenapa ga muncul trs no verifikasi nya?,2
2501c454-3906-47d9-926b-2233feb350d5,Susah banget ya minta kode otp dari aplikasi ini.,1
9175c2d8-5d76-4017-9568-bece4db9c3a1,Sangat cepat menangani masalah,5
c9f5a085-fb53-4149-966c-87f9d0259304,Tolong dong dari pihak jkn untuk pendaftaran yg baru perpanjang rujukan kan ngga bisa online dan harus daftar manual sedangkan pendaftaraan manual baru bisa dilayani setelah yg daftar online beres yg jadi masalah nya sehari kepoli dibatas 30 pasien nah gmn nasib pasien yg manual klo setiap datang ngga pernah kebagian kuota karna prioritas yg online? Klo bikin aturan yg adil dong dan tidak semua org mampu beli smartphone,5
6bded406-66b9-4893-931c-cbaf213be3e4,"kenapa 1 akun cuma bisa untuk 1 peserta,ga bisa 1 keluarga muncul semua??????",1
158dd643-e19d-471d-a58a-a8998961a078,"Verifikasi no hp syulit. Daftar syulit, hadeeh",1
3e94972d-da37-4dc9-9242-0004af375513,good,5
ca6a7313-560d-48f9-b73f-373f1300b797,Sangat mudah penggunaanya,5
3074c69a-f875-4607-9457-e2d129cad38b,"Aplikasi Najis! aplikasi pemerintah kenapa harus ribet banyak banget verifikasi masa iya orang sakit mikirin punya pulsa apa engga. Kenapa semuanya dibikin ribet kalo takut penyalahgunaan data? data kita udah di salahgunakan dari Kominfo, lu mau apa? Cuma nambah""in tingkat tingkat ketidakpercayaan masyarakat doang gara"" aplikasi serba ribet.",1
dbb254a2-7af4-4a46-83ed-5b05f5a86114,Mau daftar ajah susah. Berkali-kali nunggu sms kodenya ngga datang2. Bagaimana ngurusnya kalau datang langsung?,1
46d80efd-8a1d-4e7e-b6f2-ae2661177a6a,Apk nya baik dan bagus,5
f03ce348-3379-47ad-8674-d6fef06692b3,lumayan untuk yg ngerti,4
99a5c1bf-6226-40f1-bf0a-9384f8baaeec,"Susah untuk pendaftaran akun peserta terbaru code verifikasi telfon tidak di kirim""",1
081e5e39-a18e-44fa-af24-fb92c9acc338,"Terima kasih, bisa mempermudah",4
530cdaec-b9a5-4ee9-9918-5e3eb31b1e22,Sangat membantu,5
2b3eda60-764e-4e00-8db5-c54946b052c6,Itu frista nya di sempurnain dulu...,1
2bc2c0da-96ad-451b-973a-657ba41572dd,ok,5
6eb27196-1212-471f-ac99-00eef51e7257,manaa ni kode SMS nyaa GK ada kekirimm untuk verifikasi,1
b012ad15-d04c-43df-affa-d33134bf7e70,Kenapa bagian kirim otp ke nomer ga masuk masuk ya? A,1
4f7eb998-1a8d-4f95-84fe-20b71933abd0,Alhamdulillah dapat membantu kelancaran.,5
904b5c29-3dcd-4b59-b046-973a0b2c411b,Terimakasih,5
ea09ec0b-0941-42ef-9cdb-a323fe40be6f,Verifikasi gagal terus,1
81a1607a-200a-4e6c-9c3c-64008bf03c4a,KODE OTP KENAPA LAMBAT BANGET DI KIRIM NYA?,1
60540f32-06c6-4790-94b1-b6d2052f8749,"ok....tidak perlu repot repot lagi pergi ke kliniknya..sangat membantu,.tapi tetep saja gk sesuai no antrian di kliniknya 😁😁😁...cepetan siapa yg datang",5
a28fa11a-70d1-461e-9d6b-c526ea0e65c8,APKIKASI SAMPAH,1
514fb099-495c-4b2b-b5f9-01c383798768,Cepat,5
f5388c00-e2ea-45ee-bd60-fae748f5db83,Bagus,5
13935042-9a6b-42a1-aae1-195c4697c785,"Di suruh masukkan kode otp lewat SMS. Tapi no otp ga juga d kirim"". Eh ternyata kita harus ada pulsa dulu. Ga jelas bgt sumpah. Udh paling bner tuh otp kirim ke email aja cukup. Segala pake no berbayar. duh ribet",1
8540f6fa-cb48-4659-a782-768527f52595,Aplikasi kok susah banget sih daftarnya juga susah merenivikasinya aplikasi,3
9ce07b4b-0c23-4dbc-a44a-40bac2a03878,terima kasih,5
057b3435-c20d-400c-9259-52e912a12bdf,"mau daftar susah banget dapet kode otpnya. udah isi pulsa tetep aja kode otp tidak terkirim. padahal pulsa udah berkurang tapi otp tetap tidak dikirim dan sampai sekarang masih belum berhasil daftarnya. berhubung banyaknya keluahan tentang susahnya dapat kode otp, tolong diperbaiki lagi sistemnya mobile jkn. tolong untuk saat ini kasih solusi dulu buat masalah ini",1
75667835-bd72-4a35-80d1-41a4dddf86cf,tidak bisa dibuat daftar akun. Gagal terul selama verifikasi wajah.,1
9df04a80-0f9a-44a7-86ae-dbe7430c41a8,"apl nya download gak bisa² smpek sebel,, dah waktunya mepet mau daftar online tp apl gak bisa di download",1
6934d9e6-f856-4875-a7c4-d64a9aa90c47,"Apaan di suruh verifikasi wajah tapi gagal terus. Perbaikin dong bug nya,",1
27bdb290-b90d-4720-bd43-30ca3169c532,"aplikasi mempercepat, mempermudah layanan masyarakat di bidang kesehatan",5
43494eab-e7cd-4cce-8ec4-d086b803acf8,Agak ribet klo daftar ke RS pertama kali register dl kependaftaran padahal sudah lewat jkn.bntr2 mnta di perbaharui aplikasi.,3
aadb6ceb-111c-4912-8b50-560830ed0f75,lebih mudah tanpa harus antri,5
969bd2c4-1905-48e7-bc86-1f252155096b,Otp nya kemana jnck,1
badef409-66e7-4a23-bb2f-9fb934c36c17,"Aplikasi ribet , masyarakat dipersulit apa lg hrs ngisi pulsa baru kode otp muncul ,parah negara ini",2
ffa327da-7c09-43a7-ba55-3ebc7626aba9,hp tidak kontabel dgn aplikasi ini,5
4f6772f2-8622-4546-85f2-d3b6aaaed0f6,mantap,5
e9fd45fe-fbe6-455a-97cf-58a78dddf35c,"tolong di perbaikin cara pendaftaran mobile jkn, verifikasi wajah selalu gagal dan kode otp pun lama masuk atau bahkan ada yang gak masuk.saran kembali ke lama hanya memakai nik saja untuk pendaftaran mobile jkn nya,ini sama aja masih mempersulit,kasian yang gaftek dan lansia.",2
211251c2-1f35-44a1-b600-69a4e71b213b,Sangat membantu,5
75075c88-b4f7-4e61-8826-e44ff42df87c,"dulu dah pernah daftar tapi pas masuk malah d info kalau akunnya tdk terdaftar, tapi pas masukin no hp malah ga bisa krn katanya dah terdaftar... no hp cm 1 gmn dah ini urusannya? punya aplikasi kok ribet banget",1
00d56f7d-5af6-4254-b636-3e63ea4b0270,Nungguin kode otp sampai 1 tahun juga belum ada masuk.,1
51c5540b-c677-4f3c-bd2b-de6c85c91e97,"Setiap mau daftar ke poli tidak bisa, alasan nya poli nya tidak tersedia.. Tolong perbaiki lagi dong",1
f05c9d0d-01fa-4eb2-b12d-9d4c7b5166e3,Jkn saya GK bisa di buka alesan nya udah lebih dri 3 kali login gimana sih JKN ini aneh,1
b81bea09-c6ab-4e06-9b1d-c189593d5462,penanganan cepat baik,5
a6992b09-c9f8-4108-9e30-27d5058fa5f6,nik benar pasword benar kok ga bisa login ga jelas,4
c44893a6-5589-4eac-abd7-9f22ffc156e0,Mau daftar susah lama bgt nungguin nya jngn bilang karena alasan jaringan atau nomer salah ya coba tolong perbaiki istri saya mau berobat lagi hamil lohhh,5
cce06ae4-958d-4040-abb3-9b9283292fa1,Aplikasi kenapa sering bgt tidak bisa lakukan booking ya terlalu sering gangguan,2
f9de7acc-5bfd-49c5-8c04-95e52e3a419e,Oke,5
89d07d3d-524a-4728-a206-bf366051ce81,Baik,5
ba1c0c4a-dd9f-442b-885a-6be050ea1913,Otp no hp ga pernah bisa masuk..diperbaikin lg,1
3b3988b7-f348-42eb-9f46-942dcad16779,"Mau berobat dibuat susah, pendaftaran susah nya minta ampun, kode verifikasi sudah masuk ke sms, tapi di aplikasi keterangan selalu gagal mengirim SMS otp, padahal kode otp sudah masuk.",1
f1456678-f87c-478e-a059-70cdff32ec67,Oke,5
311f9be9-4703-4721-95e9-ec46292657a0,"verifikasi wajah ko eror terus min, aplikasi force close terus, gimana dong padahal butuh buat pendaftaran",1
a8e562a2-6558-4ca1-9786-f9dd20233a0b,"Apa2an ini apk jd jelek begini , malahga bisa di buka apk Apk JELEK !",1
8023d1b8-e10f-4014-a974-0d60dd57208d,"Kalo emang kirim kode otp via sms berbayar kenapa kagak kirim kode otp lewat WhatsApp saja dah, minimal tambahin lah opsi pengiriman kode otpnya via WhatsApp",1
53bcae1e-7f4c-4036-bbfd-f9dd3ce6f52c,Sangat membantu,5
e6814851-9cb8-4576-9330-349163e57023,"ok,,,KL ada ibu jari 10 aku kasih",5
fe89a980-d95e-4e59-989d-90cc154cbc9f,Untuk registrasi sangat sulit padahal nomer email sudah benar bahkan sudah daftar email baru tapi kode otp ttp saja ga muncul,1
cd4f1089-e4cf-4284-9b9c-3989d094d80b,Aplikasi ini sanggat membantu,5
9609f292-d03c-4d6c-b8e0-2626a92d1ea7,Scan wajah gagal terus,1
4b092c28-d9c8-4165-9936-20cdff344599,Cepat sekali proses nya,5
5b596e2b-76d1-4f68-8681-3b4253fea1f1,sangatt membantu dan bermanfaat.,5
52af35dd-4991-4558-87e3-7536942c70c7,mudah.. cepat..gampang,5
47494d62-0a68-4bf8-adb2-71c6a23046c6,aplikasi sampah,1
9c0e4aef-cac0-4c8e-ac96-e11e340259d1,sangat memuaskan,5
03c9b442-e826-42b4-8377-0eac36d86f1a,kenapa nggak bisa login lagi? padahal sudah di update.,3
2aa2f3f7-96f3-47b7-a9f5-0e94ef9c8aa6,Sudah mulai bagus sistem bpjs,4
b75ab7eb-7d28-4dd6-ae8f-22d9e99dc324,verifikasi wajah sangat sulit,1
7e290490-c644-4634-b7b5-87436d6d9559,"Bagaimana cara mau verifikasi, gak ada keterangan atau petunjuk selanjutnya lagi, udah lah lemot banget tolong dong kasih solusi yang bener",1
2a6a6e1e-eb6f-4004-aff7-93420fd2e420,"pembayaran tiap bulan lancar, waktunya mau di pake daftar antrian online faskes ga bisa , keterangannya bad request f1 , coba tnya ke call center ga ada jawaban pasti, malah di suruh dtng aja ke klinik tnpa daftar .. mau d layanin jam berapa tanpa no antrian ..",1
f4c73d17-1a14-4880-a3bf-27c79dcf6084,jika kalian ditawarin untuk membuat BPJS jangan mau. karena kalian bakal bayar seumur hidup dan tidak bisa dinonaktifkan...tagihannya akan meningkat sampai berpuluh puluh juta jika kita tidak sanggup membayarnya.,1
dd26694c-b016-46c4-9a7d-e29ce7334ff7,"aplikasi ga guna, saya daftar di hp Vivo y12s 2021 yang baru beli, malah dapat peringatan aplikasi tidak bisa berjalan di perangkat yang di root, padahal ini hp baru dari conter,",1
a2b22b40-8f33-4b53-9754-d2f8e80ed734,dilayani dengan sepenuh hati,3
f2f5263c-7da4-45a1-96b3-1f3e375c21b1,Gak bisa login loh maksudnya apa sih nyusahin rakyat aja aplikasi ini!!!,1
c344da64-7532-432f-9581-982554b9b1f0,"untuk seumuran saya aplikasi di hp sebenarnya agak menyusahkan, tapi ya butuh kebiasaan biar paham dan lancar",5
6e89a475-3e16-4f45-ac01-42dfac403a55,Sangat membatu bantu,5
644c611c-1547-499e-a477-4d7010d9bf39,Aplikasi tidak fungsi sudah daftar 3 orang di kk yg muncul cuma 1 terus .. yg lain nya di kemanain.?,1
0fc4e11a-bb63-4696-8d46-f07446e8bbe8,"Waktu buka notifnya update, tp ketika proses instal sllu gagal dan perintahnya update lagi, adakah solusi?",5
b4742341-7786-4fd1-8562-c79d2e76bd50,"apk jelek ribet bngett kode Verifikasi lambat d masukkan salah lagi, ini serius g ada penanganan dari pihak pemerintah? katanya mau mempermudah malah makin mempersulit",1
16fd6610-4fb2-4240-9ada-d74776af5e20,Aplikasinya lancarr terusss,5
31aebcfe-8ec9-4517-9ec4-b48d2562b02f,mantap,5
99096d9b-e890-418d-b109-a2be33abe823,Kenapa gak bisa login,4
6ce46ccf-cef4-45ee-bd0f-afdaae155f5a,Sangat membantu Saat keluarga saya lagi ga baik baik saja 👍👍👍,5
d9cbd103-92f5-4622-9b95-9f3dc7b811e5,"Ini knp ya jkn ga bs dibuka, hrs login lg, udh login capchany ga muncul, mohon perbaikn dong, mksh",1
dc3a565e-15b4-42f3-8a7d-d6995d17ad1a,ՏᗩᑎᘜᗩT ᗰᗴᗰᗷᗩᑎTᑌ ՏᗴKᗩᒪI ᑌᑎTᑌK ᗰᗩՏYᗩᖇᗩKᗩT ᗰIՏKIᑎ,5
2aa1a9d3-aaed-4b77-ab03-e6955a570661,Jika tidak dapat kode OTP melalui sms padahal sudah dicoba berulang kali harus bagaimana ?,4
1167fc43-572d-4a46-9b48-f401db695016,Bagus sekali,5
5a523c3b-68dd-436f-a9bb-f02d46f53990,Tolong di buatkan pengaturan ubah tanggal bulan dan tahun lahir,5
f5d7b206-2857-404b-bcec-9b88988cf081,saya tidak bisa verifikasi nomor hp,1
a0f70dd1-322e-4ec9-b533-c2b1fe96f7b0,"aplikasi cacat padahal pasword udh bener, eh giliran mau ke menu lupa password ngaco juga, kirim OTP lewat SMS ngaco lewat email ktanya blm terdaftar padahal di inbox ada jejak dulu 2023 daftar pake email ini, makanya jgn di korupsi Mulu, kebanyakan aplikasi pemerintah selalu begini, kenapa saya di lahirkan jadi WNI ya Allah 😑😔😭",5
1a0559ef-769a-426a-af51-3d9a769c3a0c,Dipersulit banget mau daftar pdhl nomor nya udah di cantumin tapi selalu gagal tiap mau ngeregistrasi selalu gagal gabisa,1
263e058f-5a59-4be6-a0a4-6e1284175d96,Reaksi cepat,4
6c502255-9f02-4963-bdb5-ea3f339ecdfe,ok ..,5
f502dea5-a1bf-4a02-8f5c-45687c4adb7d,Oke mudah,5
8c1fa57f-1834-4690-9d79-a7a1314e19d5,"Sering log out sendiri, gak bisa daftar berobat gagal terus ,",2
5e280300-fe25-458d-adac-1c8b2a468218,Oke,5
d7f5546c-e521-418e-a6fc-eb3e73595566,ok,5
d899187b-42d0-4e2e-b93c-f82a1b614df9,"Tolong dong aplikasi diprbaruhi,kasihan mereka yg hnya punya anroid 6.. Tidak bisa install jkn",4
ab0968b5-0def-4a9c-819a-f5d39282ba39,"cepat, praktis, dan akurat",5
a9e31af8-2483-417f-9980-3ea412d20b5c,oke,5
0377ad35-52d0-4ed7-97b4-85e8108b8fdc,Baru aja di update belum 2 Minggu malah disuruh update lagi. Apaan si,3
8d0ecbbf-1ba6-4399-8426-c0ad48daafaf,aplikasi gatel,1
f45c9b15-42dc-4795-8d8e-10ee5a4979ed,Good,5
952c1781-9040-46be-985f-670b46b8e8de,lancar,5
a5725eba-c608-498f-9d41-ea69161cf439,apk bobrok gangguan trus perbaikin coba,1
1983aaa5-ff35-4136-b67d-de5c5499d958,"Awal"" pake apk ini sangat membantu bgt sih,tapi semenjak update pakek verifikasi wajah malah jadi ribet karna gagal terus,alhasil pas waktu control jadi daftar manual.",2
c71b7cf8-2a23-4bee-9026-37a1b92a1044,tolong yang tau kode otp masuk tapi tidak bisa d ketik,2
8da47105-9f9f-450c-8c5a-0d1540ce820a,Tooopppp,5
39bfa665-f547-4d78-a4e1-c6a30c17295c,"Aplikasi BUMN tapi kirim otp kode SMS lama banget,begini kalau negara kebanyakan korupsi",2
b3fef74a-cfb1-4453-9851-2270c9247432,aplikasi sangat membantu,5
6d10de83-9acd-4181-b8f9-722aaac87fc8,"Aplikasi nya sangat membantu,jadi menghemat waktu tanpa harus ribet antri ke kantor cabang 👍",5
b058cfe3-27a4-4673-b7b7-6059fc4f8b3e,"aneh banget dari tadi malam buka apk nya layar putih doang, udah di uninstall terus di install lagi tetap gaada perubahan",1
9efe05f0-1048-4d0f-9d50-e544515e08d6,"verifikasi wajah gagal, aplikasi lag/patah-patah, keluar aplikasi dengan sendirinya.",1
874f9b34-b870-45a5-8837-9c9491b968c6,terimakasih sudah membantu,5
e15076b0-0313-4cba-8a12-83092ea315b9,Alhamdulillah mantap sekali jangan susah lagi untuk urus2 di aplikasi ...,5
f9cdc4c5-1774-4050-b21d-ec2522f3e779,Trimaksih.. Sangat membantu sekali untuk (kontrol bulanan) daftar online gk lama nunggu antrean nya🙏,5
5e211afb-5a80-4c7c-aaec-b724ba20d2c4,Jossssss,5
70ef3aa4-a61d-4f2e-aff5-669c9d003c1f,"gak bisa menambah peserta baru, aplikasi ribet dipersulit",1
4b30bec0-6080-4908-857b-87f1f8266fd5,aplikasi gak jelas,1
b59176fe-53b0-4dbe-9334-73b08a6b3f70,aduhhh ini kenapa kode otp dari no.hp nya ga masuk masuk ya? udah pake 4 nomer..... apa ga ada opsi lain selain otp lewat pesan?,4
